Event.Id,Event.Date,Year,Make,Model,Aircraft.Category,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Injury.Severity,Severity.Level,Outcome
20200203X10951,2020-01-31,2020,Boeing,747,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200131X50937,2020-01-31,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200210X92231,2020-01-31,2020,Boeing,757,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200202X81855,2020-02-01,2020,Hiller,UH 12E,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200202X83050,2020-02-02,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,1.0,0.0,2.0,0.0,VMC,,Fatal,High,Fatal
20200203X70328,2020-02-02,2020,Piper,PA28RT,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200206X73159,2020-02-02,2020,Airbus,A380,Airplane,No,,Unknown,Unknown,0.0,0.0,1.0,0.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20200210X75757,2020-02-02,2020,Maule,M7,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200203X53852,2020-02-03,2020,Piper,PA32,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200205X02356,2020-02-03,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200211X10757,2020-02-03,2020,Boeing,747 412,Airplane,No,4.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,,nan,None,Unknown
20200424X80354,2020-02-03,2020,Airbus,A320,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200206X45743,2020-02-04,2020,Piper,PA-28-181,Airplane,No,,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200205X32547,2020-02-05,2020,Boeing,737,Airplane,No,,Unknown,Unknown,3.0,161.0,19.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200210X53022,2020-02-05,2020,Cessna,208,Airplane,No,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,8.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200306X90023,2020-02-05,2020,Aerospatiale,AS350,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200205X33820,2020-02-06,2020,Cessna,140,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200206X34831,2020-02-06,2020,Piper,PA32R,Airplane,No,1.0,Reciprocating,Unknown,5.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200206X90234,2020-02-06,2020,Cessna,182,Airplane,No,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200206X90423,2020-02-06,2020,Cessna,208,Airplane,No,1.0,Turbo Prop,Unknown,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200206X91343,2020-02-06,2020,Beech,200,Airplane,No,2.0,Turbo Prop,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200210X11725,2020-02-06,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200216X63101,2020-02-06,2020,Aerospatiale,AS350BA,Helicopter,No,,Unknown,Aerial Observation,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200207X52205,2020-02-07,2020,Bombardier,CL-600-2D24,Airplane,No,,Turbo Fan,Unknown,0.0,22.0,1.0,51.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200207X72541,2020-02-07,2020,Cessna,208,Airplane,No,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,IMC,,Non-Fatal,None,Non-Fatal
20200210X30945,2020-02-07,2020,Bell,407,Helicopter,No,,Unknown,Unknown,1.0,0.0,2.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200208X35227,2020-02-08,2020,Cessna,501,Airplane,No,2.0,Turbo Fan,Personal,4.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200209X33430,2020-02-08,2020,Beech,33,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200210X23531,2020-02-08,2020,Air Tractor,AT-504,Airplane,No,1.0,Turbo Prop,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200210X02215,2020-02-09,2020,Boeing,757,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,194.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200210X14013,2020-02-09,2020,Boeing,787,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200210X83657,2020-02-09,2020,Boeing,737,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,100.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200213X54754,2020-02-09,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200210X12805,2020-02-10,2020,Beech,36,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200213X95851,2020-02-12,2020,Cessna,560,Airplane,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200212X55940,2020-02-12,2020,Cessna,402,Airplane,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200212X95117,2020-02-12,2020,Airbus,A220,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,154.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200218X05137,2020-02-12,2020,Piper,PA31,Airplane,No,,Unknown,Unknown,4.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200221X21008,2020-02-12,2020,Luscombe,8,Airplane,No,1.0,Unknown,Personal,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200213X55547,2020-02-13,2020,Mooney,M20J,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200226X35228,2020-02-13,2020,Cessna,TP206,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200214X65852,2020-02-14,2020,Robinson,R44,Helicopter,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200215X14424,2020-02-14,2020,Mooney,M20K,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200218X82852,2020-02-15,2020,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200218X82853,2020-02-15,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200218X90855,2020-02-15,2020,Vans,RV8,Airplane,Yes,,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200225X23418,2020-02-15,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,2.0,1.0,84.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20200217X00641,2020-02-16,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200218X92852,2020-02-16,2020,Cessna,170,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200218X94853,2020-02-16,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200917X91718,2020-02-16,2020,Piper,PA32,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200217X93300,2020-02-17,2020,Schweizer,269C,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200218X21210,2020-02-17,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,4.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20200318X42628,2020-02-17,2020,Cessna,150,Airplane,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200519X44148,2020-02-17,2020,Embraer,ERJ190,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,102.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200218X02852,2020-02-18,2020,Robinson,R22,Helicopter,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200220X92633,2020-02-18,2020,Aerospatiale,AS350,Helicopter,No,1.0,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200219X20320,2020-02-19,2020,Piper,PA44,Airplane,No,,Unknown,Unknown,4.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200219X80403,2020-02-19,2020,Bell,OH 58A,Helicopter,No,1.0,Turbo Shaft,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200221X95323,2020-02-19,2020,Cessna,177RG,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200220X10054,2020-02-20,2020,Beech,200,Airplane,No,2.0,Turbo Prop,Personal,3.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200220X52856,2020-02-20,2020,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200220X53802,2020-02-20,2020,Cessna,510,Airplane,No,2.0,Turbo Fan,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200220X82852,2020-02-20,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200224X95656,2020-02-20,2020,Piper,PA60,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200221X01706,2020-02-21,2020,Robinson,R44,Helicopter,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,2.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200222X62353,2020-02-22,2020,Beech,A36,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200222X95241,2020-02-22,2020,Aviat,A1,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200223X34938,2020-02-22,2020,Cessna,305,Airplane,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200224X12959,2020-02-22,2020,Cessna,A185,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200227X44532,2020-02-22,2020,Air Tractor,AT 602,Airplane,No,1.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200224X73527,2020-02-23,2020,Beech,58,Airplane,No,2.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200318X80903,2020-02-23,2020,Bombardier,CL600 2B16,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,13.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20210429102998,2020-02-23,2020,Beech,58,Airplane,No,2.0,Unknown,Personal,0.0,0.0,0.0,6.0,VMC,,Non-Fatal,None,Non-Fatal
20200225X20803,2020-02-25,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,4.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200225X74134,2020-02-25,2020,Air Tractor,AT 602,Airplane,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200226X42425,2020-02-25,2020,Ercoupe,415,Airplane,No,,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200226X73028,2020-02-26,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20200227X94200,2020-02-26,2020,Airbus,A321,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200227X73721,2020-02-27,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200228X25529,2020-02-27,2020,Champion,7ECA,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200228X92711,2020-02-27,2020,Cessna,170,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200319X91719,2020-02-27,2020,Boeing,737,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200228X14120,2020-02-28,2020,Cessna,152,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200228X85623,2020-02-28,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200309X73723,2020-02-28,2020,Piper,PA46,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20200311X15604,2020-02-28,2020,Robinson,R44,Helicopter,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200413X15324,2020-02-28,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200301X02510,2020-02-29,2020,Piper,PA 18,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200301X22718,2020-02-29,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200301X82907,2020-02-29,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,,Non-Fatal,Low,Non-Fatal
20200310X00815,2020-02-29,2020,Piper,PA18,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200304X44715,2020-03-01,2020,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200303X22021,2020-03-03,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Aerial Observation,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200303X93345,2020-03-03,2020,Piper,PA46,Airplane,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200304X03915,2020-03-03,2020,Cessna,P206,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200304X44656,2020-03-03,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200310X73309,2020-03-03,2020,Champion,7GCAA,Airplane,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200304X54241,2020-03-04,2020,Vans,RV8,Airplane,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200305X41622,2020-03-05,2020,Bell,206,Helicopter,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20200305X52500,2020-03-05,2020,Piper,PA23,Airplane,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200305X61736,2020-03-05,2020,Cessna,182,Airplane,No,,Unknown,Personal,0.0,1.0,0.0,0.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20200305X82724,2020-03-05,2020,Cessna,208,Airplane,No,1.0,Turbo Prop,Unknown,0.0,0.0,1.0,0.0,IMC,,Non-Fatal,Low,Non-Fatal
20200306X90639,2020-03-05,2020,Cessna,210,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200308X53043,2020-03-05,2020,Eurocopter,EC130,Helicopter,No,,Turbo Shaft,Unknown,0.0,2.0,0.0,4.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200324X75727,2020-03-05,2020,Embraer,ERJ170-200LR,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,52.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200306X44756,2020-03-06,2020,Piper,PA28R,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200319X45343,2020-03-06,2020,De Havilland,DHC6,Airplane,No,2.0,Turbo Prop,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200307X03728,2020-03-07,2020,Mooney,M20K,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200309X81542,2020-03-07,2020,Mooney,M20C,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200309X32921,2020-03-08,2020,Beech,V35,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200310X30420,2020-03-08,2020,Piper,PA28-180,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200312X91006,2020-03-08,2020,Boeing,767,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,181.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200312X95752,2020-03-10,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200311X01045,2020-03-11,2020,Piper,PA32R,Airplane,No,,Reciprocating,Personal,0.0,0.0,1.0,0.0,IMC,,Non-Fatal,Low,Non-Fatal
20200311X62702,2020-03-11,2020,Cessna,177RG,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200312X61924,2020-03-11,2020,Cessna,404,Airplane,No,2.0,Reciprocating,Unknown,5.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200312X82517,2020-03-11,2020,Aeronca,7AC,Airplane,No,,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200312X31340,2020-03-12,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200313X13621,2020-03-12,2020,Piper,PA28,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200313X13202,2020-03-13,2020,Mooney,M20K,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200316X10827,2020-03-13,2020,Piper,PA 28-180,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200324X71727,2020-03-13,2020,Cessna,310,Airplane,No,2.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200520X43931,2020-03-13,2020,Cessna,525,Airplane,No,2.0,Turbo Fan,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20201014102141,2020-03-13,2020,Piper,PA28,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200316X60952,2020-03-14,2020,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200330X80034,2020-03-15,2020,Piper,PA25,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200317X10410,2020-03-16,2020,Piper,PA22,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20210317102770,2020-03-16,2020,Cessna,177,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200317X33838,2020-03-17,2020,Cessna,208,Airplane,No,1.0,Turbo Prop,Unknown,1.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200317X62852,2020-03-17,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200317X65851,2020-03-17,2020,Cirrus,SR22,Airplane,No,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,IMC,,Non-Fatal,None,Non-Fatal
20200318X82914,2020-03-17,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20200318X55425,2020-03-18,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200318X05700,2020-03-18,2020,Airbus,A321,Airplane,No,,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200318X22054,2020-03-19,2020,Piper,PA 30,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20200319X90956,2020-03-19,2020,Piper,PA28R,Airplane,No,,Unknown,Personal,1.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200320X13611,2020-03-20,2020,Piper,PA18,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200321X14202,2020-03-21,2020,Boeing,757,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,127.0,VMC,,Non-Fatal,None,Non-Fatal
20200322X70700,2020-03-21,2020,Cessna,310,Airplane,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200323X80835,2020-03-21,2020,Piper,PA23,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,3.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20200322X60832,2020-03-22,2020,Cessna,177,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200323X74128,2020-03-22,2020,Cessna,175,Airplane,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200323X62300,2020-03-23,2020,Bell,206,Helicopter,No,,Unknown,Unknown,1.0,0.0,1.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200324X34735,2020-03-24,2020,Maule,MT-7,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20200325X04716,2020-03-24,2020,Bell,206,Helicopter,No,1.0,Turbo Shaft,Unknown,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20200326X82317,2020-03-25,2020,Cessna,T210,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20200326X92314,2020-03-25,2020,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200330X75540,2020-03-27,2020,Airbus,A300,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200402X10205,2020-03-27,2020,Cirrus,SR20,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200408X62348,2020-03-27,2020,Aero Commander,500,Airplane,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20201103102230,2020-03-27,2020,Boeing,787-800,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20200331X54415,2020-03-28,2020,Piper,PA32,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200330X14714,2020-03-29,2020,Cessna,172,Airplane,No,1.0,Unknown,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200430X31545,2020-03-30,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200401X81511,2020-03-31,2020,Robinson,R44,Helicopter,No,1.0,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20200406X15406,2020-03-31,2020,Piper,PA-28-235C,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200407X00001,2020-03-31,2020,Piper,PA28R,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200401X50400,2020-04-01,2020,Cessna,172,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20200406X44555,2020-04-01,2020,Beech,35,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20200406X24210,2020-04-02,2020,Champion,AERONCA 7FC,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20200928102046,2020-04-03,2020,Robinson,R44,Helicopter,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
